index,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare,cancellation,meal,check_in_baggage,cabin_baggage,origin_name,destination_name
1274,BLR,CCU,19:55:00,5,02:35:00,22:30:00,5,6E676,6E,IndiGo,9360,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Kolkata
1275,BLR,CCU,06:30:00,4,02:35:00,09:05:00,4,6.00E+227,6E,IndiGo,9360,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Kolkata
1276,BLR,CCU,15:25:00,1,02:35:00,18:00:00,1,6E6572,6E,IndiGo,9360,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Kolkata
1277,BLR,AMD,17:40:00,4,02:00:00,19:40:00,4,6.00E+239,6E,IndiGo,10201,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Ahmedabad
1278,BLR,AMD,17:40:00,5,02:00:00,19:40:00,5,6.00E+239,6E,IndiGo,10201,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Ahmedabad
1279,BLR,AMD,17:40:00,3,02:00:00,19:40:00,3,6.00E+239,6E,IndiGo,10201,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Ahmedabad
1280,BLR,AMD,17:40:00,1,02:00:00,19:40:00,1,6.00E+239,6E,IndiGo,10201,,,not available,chargeable,max 7 kg,max 15 kg,Bengaluru,Ahmedabad
1281,BLR,AMD,17:40:00,0,02:00:00,19:40:00,0,6.00E+239,6E,IndiGo,10201,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Ahmedabad
1282,BLR,AMD,05:55:00,2,02:05:00,08:00:00,2,G8801,G8,Go First,10201,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Ahmedabad
1283,BLR,AMD,20:20:00,4,02:05:00,22:25:00,4,6E6423,6E,IndiGo,10201,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Ahmedabad
1284,BLR,AMD,05:05:00,3,02:05:00,07:10:00,3,6E586,6E,IndiGo,10201,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Ahmedabad
1285,BLR,AMD,20:20:00,1,02:05:00,22:25:00,1,6E6423,6E,IndiGo,10201,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Ahmedabad
1286,BLR,AMD,05:55:00,0,02:05:00,08:00:00,0,G8801,G8,Go First,10201,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Ahmedabad
1287,BLR,AMD,05:55:00,5,02:05:00,08:00:00,5,G8801,G8,Go First,10201,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Ahmedabad
1288,BLR,AMD,20:20:00,0,02:05:00,22:25:00,0,6E6423,6E,IndiGo,10201,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Ahmedabad
1289,BLR,AMD,05:05:00,1,02:05:00,07:10:00,1,6E586,6E,IndiGo,10201,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Ahmedabad
1290,BLR,AMD,20:20:00,5,02:05:00,22:25:00,5,6E6423,6E,IndiGo,10201,,,available,not available,max 7 kg,max 15 kg,Bengaluru,Ahmedabad
1291,BLR,AMD,20:20:00,3,02:05:00,22:25:00,3,6E6423,6E,IndiGo,10201,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Ahmedabad
1292,BLR,AMD,05:55:00,6,02:05:00,08:00:00,6,G8801,G8,Go First,10201,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Ahmedabad
1293,BLR,AMD,05:55:00,4,02:05:00,08:00:00,4,G8801,G8,Go First,10201,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Ahmedabad
1294,BLR,AMD,05:55:00,3,02:05:00,08:00:00,3,G8801,G8,Go First,10201,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Ahmedabad
1295,BLR,AMD,05:05:00,2,02:05:00,07:10:00,2,6E586,6E,IndiGo,10201,,,not available,chargeable,max 7 kg,max 15 kg,Bengaluru,Ahmedabad
1296,BLR,AMD,20:20:00,2,02:05:00,22:25:00,2,6E6423,6E,IndiGo,10201,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Ahmedabad
1297,BLR,AMD,12:20:00,4,02:10:00,14:30:00,4,6E6595,6E,IndiGo,10201,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Ahmedabad
1298,BLR,AMD,01:40:00,0,02:10:00,03:50:00,0,6E6779,6E,IndiGo,10201,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Ahmedabad
1299,BLR,AMD,12:20:00,3,02:10:00,14:30:00,3,6E6595,6E,IndiGo,10201,,,available,not available,max 7 kg,max 15 kg,Bengaluru,Ahmedabad
1300,BLR,AMD,12:20:00,5,02:10:00,14:30:00,5,6E6595,6E,IndiGo,10201,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Ahmedabad
1301,BLR,AMD,18:45:00,5,02:10:00,20:55:00,5,G8803,G8,Go First,10201,,,not available,chargeable,max 7 kg,max 15 kg,Bengaluru,Ahmedabad
1302,BLR,CCJ,19:45:00,1,00:45:00,20:30:00,1,6E6028,6E,IndiGo,5519,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Kozhikode
1303,BLR,CCJ,19:45:00,6,00:45:00,20:30:00,6,6E6028,6E,IndiGo,5519,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Kozhikode
1304,BLR,CCJ,14:30:00,6,00:50:00,15:20:00,6,6E6037,6E,IndiGo,5519,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Kozhikode
1305,BLR,CCJ,14:30:00,2,00:50:00,15:20:00,2,6E6037,6E,IndiGo,5519,,,available,not available,max 7 kg,max 15 kg,Bengaluru,Kozhikode
1306,BLR,CCJ,19:45:00,5,00:45:00,20:30:00,5,6E6028,6E,IndiGo,5660,,,available,not available,max 7 kg,max 15 kg,Bengaluru,Kozhikode
1307,BLR,CCJ,19:45:00,3,00:45:00,20:30:00,3,6E6028,6E,IndiGo,5812,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Kozhikode
1308,BLR,CCJ,14:30:00,0,00:50:00,15:20:00,0,6E6037,6E,IndiGo,6161,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Kozhikode
1309,BLR,CCJ,14:30:00,4,00:50:00,15:20:00,4,6E6037,6E,IndiGo,6161,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Kozhikode
1310,BLR,CCJ,18:05:00,4,01:15:00,19:20:00,4,6E7361,6E,IndiGo,6564,,,available,not available,max 7 kg,max 15 kg,Bengaluru,Kozhikode
1311,BLR,CCJ,18:05:00,6,01:15:00,19:20:00,6,6E7361,6E,IndiGo,6564,,,available,not available,max 7 kg,max 15 kg,Bengaluru,Kozhikode
1312,BLR,CCJ,18:05:00,2,01:15:00,19:20:00,2,6E7361,6E,IndiGo,6564,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Kozhikode
1313,BLR,JAI,05:45:00,0,02:45:00,08:30:00,0,G8805,G8,Go First,9843,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Jaipur
1314,BLR,JAI,05:45:00,2,02:45:00,08:30:00,2,G8805,G8,Go First,11214,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Jaipur
1315,BLR,JAI,22:00:00,4,02:25:00,00:25:00,5,6E6182,6E,IndiGo,11333,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Jaipur
1316,BLR,JAI,22:00:00,0,02:25:00,00:25:00,1,6E6182,6E,IndiGo,11333,,,available,not available,max 7 kg,max 15 kg,Bengaluru,Jaipur
1317,BLR,JAI,22:00:00,6,02:25:00,00:25:00,0,6E6182,6E,IndiGo,11333,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Jaipur
1318,BLR,JAI,22:00:00,2,02:25:00,00:25:00,3,6E6182,6E,IndiGo,11333,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Jaipur
1319,BLR,JAI,15:35:00,5,02:30:00,18:05:00,5,6E469,6E,IndiGo,11333,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Jaipur
1320,BLR,JAI,15:35:00,3,02:30:00,18:05:00,3,6E469,6E,IndiGo,11333,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Jaipur
1321,BLR,JAI,15:35:00,1,02:30:00,18:05:00,1,6E469,6E,IndiGo,11333,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Jaipur
1322,BLR,JAI,08:50:00,4,02:35:00,11:25:00,4,6E415,6E,IndiGo,11333,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Jaipur
1323,BLR,JAI,19:15:00,5,02:35:00,21:50:00,5,6E838,6E,IndiGo,11333,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Jaipur
1324,BLR,JAI,19:15:00,6,02:35:00,21:50:00,6,6E838,6E,IndiGo,11333,,,available,not available,max 7 kg,max 15 kg,Bengaluru,Jaipur
1325,BLR,JAI,19:15:00,4,02:35:00,21:50:00,4,6E838,6E,IndiGo,11333,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Jaipur
1326,BLR,JAI,19:15:00,0,02:35:00,21:50:00,0,6E838,6E,IndiGo,11333,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Jaipur
1327,BLR,JAI,19:15:00,1,02:35:00,21:50:00,1,6E838,6E,IndiGo,11333,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Jaipur
1328,BLR,JAI,08:50:00,2,02:35:00,11:25:00,2,6E415,6E,IndiGo,11333,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Jaipur
1329,BLR,JAI,08:50:00,6,02:35:00,11:25:00,6,6E415,6E,IndiGo,11333,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Jaipur
1330,BLR,JAI,19:15:00,3,02:35:00,21:50:00,3,6E838,6E,IndiGo,11333,,,available,not available,max 7 kg,max 15 kg,Bengaluru,Jaipur
1331,BLR,JAI,05:45:00,4,02:45:00,08:30:00,4,G8805,G8,Go First,11333,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Jaipur
1332,BLR,JAI,05:45:00,1,02:45:00,08:30:00,1,G8805,G8,Go First,11333,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Jaipur
1333,BLR,JAI,05:45:00,5,02:45:00,08:30:00,5,G8805,G8,Go First,11333,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Jaipur
1334,BLR,JAI,05:45:00,3,02:45:00,08:30:00,3,G8805,G8,Go First,11333,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Jaipur
1335,BLR,JAI,05:45:00,6,02:45:00,08:30:00,6,G8805,G8,Go First,11333,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Jaipur
1336,BLR,JAI,15:35:00,2,02:30:00,18:05:00,2,6E469,6E,IndiGo,11452,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Jaipur
1337,BLR,JAI,08:50:00,1,02:35:00,11:25:00,1,6E415,6E,IndiGo,11452,,,not available,chargeable,max 7 kg,max 15 kg,Bengaluru,Jaipur
1338,BLR,GOI,20:05:00,6,01:20:00,21:25:00,6,SG324,SG,SpiceJet,6662,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Goa
1339,BLR,GOI,12:45:00,2,01:20:00,14:05:00,2,UK867,UK,Vistara,6960,7922,24867,not available,chargeable,max 7 kg,max 15 kg,Bengaluru,Goa
1340,BLR,GOI,12:45:00,1,01:20:00,14:05:00,1,UK867,UK,Vistara,7146,8095,22470,not available,chargeable,max 7 kg,max 15 kg,Bengaluru,Goa
1341,BLR,GOI,15:45:00,1,01:10:00,16:55:00,1,G8285,G8,Go First,7430,,,available,not available,max 7 kg,max 15 kg,Bengaluru,Goa
1342,BLR,GOI,15:45:00,2,01:10:00,16:55:00,2,G8285,G8,Go First,7430,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Goa
1343,BLR,GOI,15:45:00,0,01:10:00,16:55:00,0,G8285,G8,Go First,7430,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Goa
1344,BLR,GOI,15:45:00,6,01:10:00,16:55:00,6,G8285,G8,Go First,7548,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Goa
1345,BLR,GOI,15:45:00,3,01:10:00,16:55:00,3,G8285,G8,Go First,7548,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Goa
1346,BLR,GOI,21:40:00,4,01:00:00,22:40:00,4,6E806,6E,IndiGo,7549,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Goa
1347,BLR,GOI,21:40:00,6,01:00:00,22:40:00,6,6E806,6E,IndiGo,7549,,,not available,chargeable,max 7 kg,max 15 kg,Bengaluru,Goa
1348,BLR,GOI,13:00:00,6,01:10:00,14:10:00,6,6E6345,6E,IndiGo,7549,,,not available,chargeable,max 7 kg,max 15 kg,Bengaluru,Goa
1349,BLR,GOI,13:40:00,5,01:05:00,14:45:00,5,I51453,I5,AirAsia India,7550,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Goa
1350,BLR,GOI,13:40:00,0,01:05:00,14:45:00,0,I51453,I5,AirAsia India,7550,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Goa
1351,BLR,GOI,13:40:00,6,01:05:00,14:45:00,6,I51453,I5,AirAsia India,7550,,,available,not available,max 7 kg,max 15 kg,Bengaluru,Goa
1352,BLR,GOI,13:40:00,2,01:05:00,14:45:00,2,I51453,I5,AirAsia India,7550,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Goa
1353,BLR,GOI,05:30:00,0,01:10:00,06:40:00,0,I5818,I5,AirAsia India,7550,,,available,not available,max 7 kg,max 15 kg,Bengaluru,Goa
1354,BLR,LKO,10:50:00,3,02:30:00,13:20:00,3,G8808,G8,Go First,10842,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Lucknow
1355,BLR,LKO,10:50:00,0,02:30:00,13:20:00,0,G8808,G8,Go First,11016,,,available,not available,max 7 kg,max 15 kg,Bengaluru,Lucknow
1356,BLR,LKO,10:50:00,1,02:30:00,13:20:00,1,G8808,G8,Go First,11016,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Lucknow
1357,BLR,LKO,18:20:00,4,02:25:00,20:45:00,4,6E451,6E,IndiGo,11132,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Lucknow
1358,BLR,LKO,13:20:00,3,02:25:00,15:45:00,3,6.00E+196,6E,IndiGo,11132,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Lucknow
1359,BLR,LKO,18:20:00,2,02:25:00,20:45:00,2,6E451,6E,IndiGo,11132,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Lucknow
1360,BLR,LKO,18:20:00,1,02:25:00,20:45:00,1,6E451,6E,IndiGo,11132,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Lucknow
1361,BLR,LKO,13:20:00,2,02:25:00,15:45:00,2,6.00E+196,6E,IndiGo,11132,,,available,not available,max 7 kg,max 15 kg,Bengaluru,Lucknow
1362,BLR,LKO,13:20:00,5,02:25:00,15:45:00,5,6.00E+196,6E,IndiGo,11132,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Lucknow
1363,BLR,LKO,18:20:00,3,02:25:00,20:45:00,3,6E451,6E,IndiGo,11132,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Lucknow
1364,BLR,LKO,13:20:00,0,02:25:00,15:45:00,0,6.00E+196,6E,IndiGo,11132,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Lucknow
1365,BLR,LKO,13:20:00,6,02:25:00,15:45:00,6,6.00E+196,6E,IndiGo,11132,,,not available,chargeable,max 7 kg,max 15 kg,Bengaluru,Lucknow
1366,BLR,LKO,13:20:00,1,02:25:00,15:45:00,1,6.00E+196,6E,IndiGo,11132,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Lucknow
1367,BLR,LKO,18:20:00,6,02:25:00,20:45:00,6,6E451,6E,IndiGo,11132,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Lucknow
1368,BLR,LKO,06:05:00,1,02:30:00,08:35:00,1,6E6353,6E,IndiGo,11132,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Lucknow
1369,BLR,LKO,06:05:00,5,02:30:00,08:35:00,5,6E6353,6E,IndiGo,11132,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Lucknow
1370,BLR,LKO,10:50:00,5,02:30:00,13:20:00,5,G8808,G8,Go First,11132,,,available,not available,max 7 kg,max 15 kg,Bengaluru,Lucknow
1371,BLR,LKO,06:05:00,6,02:30:00,08:35:00,6,6E6353,6E,IndiGo,11132,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Lucknow
1372,BLR,LKO,06:05:00,3,02:30:00,08:35:00,3,6E6353,6E,IndiGo,11132,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Lucknow
1373,BLR,LKO,06:05:00,4,02:30:00,08:35:00,4,6E6353,6E,IndiGo,11132,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Lucknow
1374,BLR,LKO,10:50:00,4,02:30:00,13:20:00,4,G8808,G8,Go First,11132,,,not available,chargeable,max 7 kg,max 15 kg,Bengaluru,Lucknow
1375,BLR,LKO,10:50:00,6,02:30:00,13:20:00,6,G8808,G8,Go First,11132,,,not available,chargeable,max 7 kg,max 15 kg,Bengaluru,Lucknow
1376,BLR,LKO,06:05:00,2,02:30:00,08:35:00,2,6E6353,6E,IndiGo,11132,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Lucknow
1377,BLR,LKO,10:50:00,2,02:30:00,13:20:00,2,G8808,G8,Go First,11132,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Lucknow
1378,BLR,LKO,06:05:00,0,02:30:00,08:35:00,0,6E6353,6E,IndiGo,11132,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Lucknow
1379,BLR,CJB,07:10:00,6,00:50:00,08:00:00,6,UK511,UK,Vistara,6839,,,not available,chargeable,max 7 kg,max 15 kg,Bengaluru,Unknown
1380,BLR,CJB,07:10:00,2,00:50:00,08:00:00,2,UK511,UK,Vistara,6839,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Unknown
1381,BLR,CJB,07:10:00,4,00:50:00,08:00:00,4,UK511,UK,Vistara,6839,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Unknown
1382,BLR,CJB,07:10:00,0,00:50:00,08:00:00,0,UK511,UK,Vistara,6839,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Unknown
1383,BLR,CJB,07:10:00,3,00:50:00,08:00:00,3,UK511,UK,Vistara,7021,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Unknown
1384,BLR,CJB,07:10:00,1,00:50:00,08:00:00,1,UK511,UK,Vistara,7021,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Unknown
1385,BLR,CJB,07:10:00,5,00:50:00,08:00:00,5,UK511,UK,Vistara,7021,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Unknown
1386,BLR,CJB,07:00:00,3,00:50:00,07:50:00,3,6E857,6E,IndiGo,7418,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Unknown
1387,BLR,CJB,07:00:00,4,00:50:00,07:50:00,4,6E857,6E,IndiGo,7418,,,not available,chargeable,max 7 kg,max 15 kg,Bengaluru,Unknown
1388,BLR,CJB,07:00:00,1,00:50:00,07:50:00,1,6E857,6E,IndiGo,7418,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Unknown
1389,BLR,CJB,07:00:00,5,00:50:00,07:50:00,5,6E857,6E,IndiGo,7418,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Unknown
1390,BLR,CJB,07:00:00,2,00:50:00,07:50:00,2,6E857,6E,IndiGo,7418,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Unknown
1391,BLR,CJB,07:00:00,6,00:50:00,07:50:00,6,6E857,6E,IndiGo,7418,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Unknown
1392,BLR,CJB,15:05:00,2,00:55:00,16:00:00,2,6E6992,6E,IndiGo,7418,,,available,not available,max 7 kg,max 15 kg,Bengaluru,Unknown
1393,BLR,CJB,15:05:00,4,00:55:00,16:00:00,4,6E6992,6E,IndiGo,7418,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Unknown
1394,BLR,CJB,15:05:00,0,00:55:00,16:00:00,0,6E6992,6E,IndiGo,7418,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Unknown
1395,BLR,CJB,15:05:00,1,00:55:00,16:00:00,1,6E6992,6E,IndiGo,7418,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Unknown
1396,BLR,CJB,15:05:00,6,00:55:00,16:00:00,6,6E6992,6E,IndiGo,7418,,,not available,chargeable,max 7 kg,max 15 kg,Bengaluru,Unknown
1397,BLR,CJB,15:05:00,5,00:55:00,16:00:00,5,6E6992,6E,IndiGo,7418,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Unknown
1398,BLR,CJB,15:05:00,3,00:55:00,16:00:00,3,6E6992,6E,IndiGo,7418,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Unknown
1399,BLR,CJB,18:25:00,2,01:00:00,19:25:00,2,6E6875,6E,IndiGo,7418,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Unknown
1400,BLR,CJB,18:25:00,6,01:00:00,19:25:00,6,6E6875,6E,IndiGo,7418,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Unknown
1401,BLR,CJB,18:25:00,0,01:00:00,19:25:00,0,6E6875,6E,IndiGo,7418,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Unknown
1402,BLR,CJB,18:25:00,3,01:00:00,19:25:00,3,6E6875,6E,IndiGo,7418,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Unknown
1403,BLR,CJB,18:25:00,4,01:00:00,19:25:00,4,6E6875,6E,IndiGo,7418,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Unknown
1404,BLR,TRZ,20:50:00,1,01:15:00,22:05:00,1,6E7165,6E,IndiGo,4651,,,available,not available,max 7 kg,max 15 kg,Bengaluru,Tiruchirapalli
1405,BLR,TRZ,20:50:00,2,01:15:00,22:05:00,2,6E7165,6E,IndiGo,5496,,,not available,chargeable,max 7 kg,max 15 kg,Bengaluru,Tiruchirapalli
1406,BLR,TRZ,20:50:00,5,01:15:00,22:05:00,5,6E7165,6E,IndiGo,5858,,,not available,chargeable,max 7 kg,max 15 kg,Bengaluru,Tiruchirapalli
1407,BLR,TRZ,20:50:00,3,01:15:00,22:05:00,3,6E7165,6E,IndiGo,6221,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Tiruchirapalli
1408,BLR,TRZ,07:35:00,2,01:15:00,08:50:00,2,6E7236,6E,IndiGo,6221,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Tiruchirapalli
1409,BLR,TRZ,07:35:00,6,01:15:00,08:50:00,6,6E7236,6E,IndiGo,6583,,,available,not available,max 7 kg,max 15 kg,Bengaluru,Tiruchirapalli
1410,BLR,TRZ,07:35:00,5,01:15:00,08:50:00,5,6E7236,6E,IndiGo,6583,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Tiruchirapalli
1411,BLR,TRZ,20:50:00,0,01:15:00,22:05:00,0,6E7165,6E,IndiGo,6583,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Tiruchirapalli
1412,BLR,TRZ,20:50:00,6,01:15:00,22:05:00,6,6E7165,6E,IndiGo,6945,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Tiruchirapalli
1413,BLR,TRZ,20:50:00,4,01:15:00,22:05:00,4,6E7165,6E,IndiGo,6945,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Tiruchirapalli
1414,BLR,TRZ,07:35:00,1,01:15:00,08:50:00,1,6E7236,6E,IndiGo,7429,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Tiruchirapalli
1415,BLR,TRZ,07:35:00,3,01:15:00,08:50:00,3,6E7236,6E,IndiGo,7429,,,not available,chargeable,max 7 kg,max 15 kg,Bengaluru,Tiruchirapalli
1416,BLR,TRZ,07:35:00,4,01:15:00,08:50:00,4,6E7236,6E,IndiGo,7791,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Tiruchirapalli
1417,BLR,TRZ,07:35:00,0,01:15:00,08:50:00,0,6E7236,6E,IndiGo,7791,,,available,not available,max 7 kg,max 15 kg,Bengaluru,Tiruchirapalli
1418,BLR,PNQ,09:15:00,6,01:35:00,10:50:00,6,SG516,SG,SpiceJet,7481,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Pune
1419,BLR,PNQ,04:30:00,2,01:25:00,05:55:00,2,UK551,UK,Vistara,8000,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Pune
1420,BLR,PNQ,04:30:00,3,01:25:00,05:55:00,3,UK551,UK,Vistara,8000,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Pune
1421,BLR,PNQ,04:30:00,5,01:25:00,05:55:00,5,UK551,UK,Vistara,8000,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Pune
1422,BLR,PNQ,04:30:00,6,01:25:00,05:55:00,6,UK551,UK,Vistara,8000,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Pune
1423,BLR,PNQ,16:45:00,4,01:35:00,18:20:00,4,UK553,UK,Vistara,8000,,,available,not available,max 7 kg,max 15 kg,Bengaluru,Pune
1424,BLR,PNQ,16:45:00,2,01:35:00,18:20:00,2,UK553,UK,Vistara,8000,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Pune
1425,BLR,PNQ,16:45:00,3,01:35:00,18:20:00,3,UK553,UK,Vistara,8000,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Pune
1426,BLR,PNQ,16:45:00,6,01:35:00,18:20:00,6,UK553,UK,Vistara,8000,,,not available,not available,max 7 kg,max 15 kg,Bengaluru,Pune
1427,BLR,PNQ,04:30:00,4,01:25:00,05:55:00,4,UK551,UK,Vistara,8179,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Pune
1428,BLR,PNQ,04:30:00,1,01:25:00,05:55:00,1,UK551,UK,Vistara,8179,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Pune
1429,BLR,PNQ,04:30:00,0,01:25:00,05:55:00,0,UK551,UK,Vistara,8179,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Pune
1430,BLR,PNQ,16:45:00,0,01:35:00,18:20:00,0,UK553,UK,Vistara,8179,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Pune
1431,BLR,PNQ,16:45:00,1,01:35:00,18:20:00,1,UK553,UK,Vistara,8179,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Pune
1432,BLR,PNQ,09:15:00,1,01:35:00,10:50:00,1,SG516,SG,SpiceJet,8180,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Pune
1433,BLR,PNQ,09:15:00,2,01:35:00,10:50:00,2,SG516,SG,SpiceJet,8180,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Pune
1434,BLR,PNQ,16:45:00,5,01:35:00,18:20:00,5,UK553,UK,Vistara,8352,,,available,chargeable,max 7 kg,max 15 kg,Bengaluru,Pune
1435,BLR,PNQ,05:30:00,0,01:15:00,06:45:00,0,G8283,G8,Go First,8452,,,available,not available,max 7 kg,max 15 kg,Bengaluru,Pune
